latitude,longitude,altitude,datetime,user_id,trajectory_file,transportation_mode
37.4739349,112.2442183,2490.2,2009-01-30 05:21:03,144,20090130041432,unknown
40.0138733,116.46125,150.9,2008-05-21 23:37:03,115,20080521231440,car
39.994644,116.309382,113.0,2008-10-26 05:38:45,96,20081026021723,unknown
40.01561,116.303169,136.0,2009-02-14 05:34:12,35,20090214005056,unknown
39.976141,116.418442,0.0,2009-07-22 15:33:13,68,20090722002059,unknown
39.878839,116.344164,48.0,2008-11-04 11:29:31,85,20081104112506,walk
39.9715,116.300917,226.0,2009-05-12 14:23:52,22,20090512000434,unknown
40.007672,116.319525,127.0,2008-12-06 00:28:52,3,20081205182836,unknown
40.463082,-3.614503,2435.0,2009-04-23 17:13:42,163,20090423165903,unknown
39.904715,116.451485,264.0,2009-05-16 08:30:46,153,20090516070358,unknown
39.994413,116.417722,0.0,2008-10-17 02:12:11,68,20081017010935,unknown
39.6833749,116.3364649,160.8,2009-02-24 06:13:27,42,20090224054912,unknown
39.973492,116.333929,214.0,2009-04-13 05:16:12,22,20090413001437,unknown
39.990537,116.417877,0.0,2009-05-12 00:51:25,68,20090511234335,bike
39.975615,116.303065,0.0,2012-04-09 13:39:00,74,20120409133338,unknown
39.9604033,116.316935,0.0,2008-10-08 18:32:50,104,20081008105230,unknown
30.5107116,114.3435266,101.7,2009-05-14 01:30:50,25,20090514000001,unknown
23.013113,113.722957,64.9151476377953,2011-01-30 13:29:57,67,20110130114629,unknown
39.9001299,116.3394233,180.4,2008-09-16 02:53:01,85,20080916020311,unknown
39.981843,116.326815,134.0,2009-04-23 06:50:56,35,20090422210636,unknown
39.966208,116.372851,126.0,2008-05-30 04:06:27,167,20080530012622,bus
39.981905,116.321558,481.0,2009-03-01 23:26:30,35,20090301214505,unknown
39.922606,116.291792,241.0,2009-04-21 10:37:36,28,20090421093501,unknown
39.026662,115.39685,81.0,2011-05-02 11:01:28,163,20110502000104,unknown
40.684994,117.238263,1084.0,2009-08-09 05:34:06,144,20090808220159,unknown
39.987705,116.3030216,167.3,2009-02-21 05:53:28,25,20090221042606,unknown
40.240472,116.260833,217.0,2010-06-15 03:57:45,163,20100615021033,unknown
41.113125,114.703225,4600.0,2009-08-01 07:08:51,144,20090731233637,unknown
39.9830666,116.2904149,173.9,2009-04-02 09:01:12,17,20090401235303,unknown
40.009254,116.315373,229.0,2009-07-21 19:30:17,30,20090721004022,unknown
37.003836,98.538983,10190.0,2008-10-02 18:52:12,10,20081002160000,train
39.986783638,116.448240447,112.378654855643,2011-10-07 20:27:44,153,20111007103104,unknown
39.971285,116.304647,168.0,2008-08-25 10:12:56,52,20080825085006,unknown
39.9752933333333,116.308101666667,0.0,2012-01-30 14:07:50,74,20120130135925,unknown
39.9778566666667,116.329108333333,0.0,2011-10-20 21:48:56,20,20111020213601,bike
39.821242,116.506278,13.0,2009-02-24 09:10:50,29,20090224090135,unknown
40.646568,96.500242,4363.0,2008-08-06 22:09:43,52,20080806135108,unknown
39.156557,117.135252,-3.0,2008-11-14 13:48:03,12,20081114124439,unknown
39.9820633,116.3814566,328.1,2009-03-08 05:36:03,17,20090308051355,unknown
39.9843633,116.3140166,183.7,2009-02-05 00:33:47,17,20090205003155,unknown
40.056484,116.320126,94.0,2009-03-05 10:40:20,24,20090305003825,unknown
39.950083,116.419359,0.0,2009-03-11 10:39:48,68,20090310235428,bike
39.990626,116.329918,384.0,2009-02-26 11:02:51,35,20090225214906,unknown
39.984962,116.352799,200.0,2008-06-01 14:15:58,52,20080601094724,unknown
31.215267,121.388749,104.0,2009-06-25 15:20:07,3,20090625041631,unknown
35.9198933333333,114.341475,0.0,2012-03-31 17:13:24,159,20120331065641,unknown
48.780858,2.312596,325.0,2009-04-26 10:14:12,153,20090426061534,unknown
39.7269333,116.1056533,180.4,2009-03-02 08:10:45,41,20090302065832,unknown
39.981289,116.321282,303.0,2009-04-01 22:45:12,35,20090401210207,unknown
39.9861066,116.36439,164.0,2008-12-12 02:25:28,128,20081212020333,car
39.890642,116.453758,201.0,2009-05-14 11:34:38,39,20090514100638,unknown
24.994038,110.449467,562.0,2010-12-26 03:48:08,163,20101225235652,unknown
39.984957,116.309313,291.0,2009-02-25 09:49:57,3,20090225004754,unknown
34.2793966,108.9660233,1358.3,2008-09-26 09:36:16,62,20080926000623,unknown
39.9741916666667,116.331245,0.0,2011-09-02 16:26:33,75,20110902093233,unknown
39.8997349,116.4081849,131.2,2009-11-29 05:58:29,128,20091129054023,unknown
40.448619,115.796018,1514.0,2009-03-08 08:21:50,24,20090308010238,unknown
39.9773133,116.3748466,144.4,2008-12-16 11:41:44,14,20081216112833,unknown
39.991684,116.328997,366.0,2008-10-16 08:48:24,167,20081016030736,unknown
39.972924,116.333396,129.0,2009-03-09 06:31:51,35,20090308215608,unknown
34.253456,108.925518,1270.0,2011-08-01 08:40:05,168,20110801022059,unknown
39.9917466,116.3318749,255.9,2010-06-07 13:59:47,128,20100607135142,unknown
39.9860716,116.366135,150.9,2008-12-14 23:59:16,14,20081214235235,unknown
40.051242,116.29995,215.0,2009-04-02 13:50:15,82,20090402133322,subway
39.997177,116.318207,170.0,2009-06-09 04:51:32,3,20090609002030,unknown
40.0783199,116.4077833,485.6,2008-12-28 12:44:14,144,20081228123320,unknown
39.900051,116.351402,115.0,2009-05-01 09:01:29,30,20090501004733,unknown
39.8506799,116.3968066,0.0,2009-06-27 09:51:21,140,20090627080035,unknown
40.037346,116.428913,70.0,2009-06-28 23:52:06,144,20090628234833,unknown
39.9925783333333,116.216538333333,0.0,2011-10-22 05:27:51,141,20111022031803,bus
40.016454,116.308365,0.0,2010-05-27 01:26:40,114,20100527010430,unknown
31.364211,120.789796,-26.0,2008-12-20 11:51:11,10,20081219114010,unknown
39.9832233,116.3554466,223.1,2009-07-02 10:16:03,25,20090702091404,unknown
39.9788216666667,116.331285,0.0,2012-04-08 22:35:20,159,20120408130532,unknown
39.985396788,116.45075705,130.312247375328,2012-02-15 18:14:23,153,20120215175934,unknown
39.96762,116.409679,108.0,2010-04-10 14:19:52,153,20100410101029,unknown
39.9651833,116.270445,242.8,2009-07-18 14:07:13,38,20090718083524,unknown
39.992923,116.327342,309.0,2008-11-10 04:42:32,9,20081110001805,unknown
39.9674116,116.3973899,137.8,2009-07-08 05:51:29,34,20090708011245,unknown
25.273447,110.289489,501.0,2010-12-23 06:45:27,163,20101222235234,unknown
39.976424,116.331619,394.934032152231,2009-09-22 18:33:26,122,20090922075634,unknown
39.914492,116.338549,334.0,2008-10-29 10:15:03,85,20081029093405,bus
39.969332,116.300905,175.0,2009-04-29 09:33:43,4,20090427184306,unknown
40.0372783,116.3482283,164.0,2008-11-30 08:26:59,144,20081130070110,unknown
39.9757483333333,116.311778333333,0.0,2011-08-30 00:38:59,141,20110830001521,walk
47.700274,-122.179563,130.0,2010-11-11 18:03:58,163,20101111175028,unknown
39.973032,116.334089,178.0,2008-11-13 09:06:49,15,20081112234608,unknown
39.9858616,116.3097299,170.6,2008-08-13 10:11:09,62,20080813074546,bus
39.97656,116.329108333333,0.0,2011-11-19 01:03:19,165,20111119010003,unknown
39.951829,116.801462,259.0,2009-01-23 11:08:31,30,20090123034101,unknown
39.9226099,116.3479049,-167.3,2008-09-04 06:31:43,62,20080904024252,bus
40.069504,116.330437,143.0,2009-08-21 12:00:16,85,20090821113358,subway
39.993644768,116.337020341,149.111748687664,2011-08-09 15:22:38,100,20110809143636,unknown
40.067027,116.404869,179.0,2009-09-11 18:32:44,85,20090911105604,unknown
18.297875,109.3424216,-23.0,2009-02-11 09:03:31,25,20090211015045,unknown
39.960998,116.382463,0.0,2008-10-04 13:24:45,68,20081004113337,unknown
42.3580583,-71.0909466,0.0,2009-07-24 05:49:49,140,20090724023854,unknown
39.9663183,116.3613949,160.8,2009-05-06 13:48:17,128,20090506134245,car
40.021112,116.38579,83.0,2010-05-20 10:52:53,169,20100520100804,unknown
39.9776883333333,116.330828333333,0.0,2011-09-06 15:38:35,20,20110906150001,walk
39.987665,116.4145749,75.5,2009-04-27 13:48:23,140,20090427133755,unknown
40.0780333,116.3277849,124.7,2010-03-29 12:37:48,128,20100329114845,unknown
39.9101142883301,116.404258728027,187.007874015748,2009-08-22 17:32:21,50,20090822145303,unknown
39.9786266666667,116.33088,0.0,2012-03-30 18:29:50,159,20120330145031,unknown
39.967737745,116.405383432,105.599468503937,2012-02-20 22:49:23,153,20120220185534,unknown
40.044243,116.305259,-35.0,2008-08-23 12:39:37,179,20080823121859,subway
40.1518683,116.2471599,128.0,2009-06-13 02:16:53,41,20090613012830,unknown
35.6510633333333,116.899671666667,0.0,2011-05-20 19:03:25,67,20110520133037,unknown
39.9722033333333,116.289345,0.0,2011-09-18 10:03:33,141,20110918082058,walk
39.994602,116.417959,0.0,2009-07-13 23:04:19,68,20090713140828,bike
40.0709883,116.3287599,124.7,2010-03-24 13:17:07,128,20100324131628,unknown
39.9835649,116.2949716,157.5,2009-11-21 05:41:38,128,20091121044831,unknown
40.0724083,116.4757833,111.5,2009-01-24 01:28:09,17,20090124003534,unknown
39.985203951,116.335964687,122.049835958005,2011-11-08 20:34:32,163,20111108202907,unknown
32.158596,118.680541,108.0,2008-12-20 00:34:06,10,20081219114010,unknown
40.0307983,116.2049216,229.7,2009-03-08 07:10:51,144,20090308012724,unknown
39.9869616,116.393125,72.2,2009-03-28 07:08:35,37,20090328025907,unknown
39.96909,116.41954,0.0,2009-04-09 00:47:32,68,20090409001022,unknown
39.9542383,116.3030866,180.4,2009-04-21 02:31:30,17,20090420235733,unknown
35.871558,94.484391,11867.0,2008-10-02 12:46:48,124,20081001230824,unknown
39.885906,116.342307,124.0,2008-11-06 09:43:23,85,20081105024854,bus
40.07449,116.3280683,121.4,2008-10-17 01:31:20,128,20081017012834,subway
33.746636,92.1494,15262.0,2008-10-02 08:32:22,124,20081001230824,unknown
40.0193833,116.37844,137.8,2008-06-17 23:28:51,115,20080617230237,car
40.559024,115.189769,2279.0,2011-04-30 01:44:14,163,20110429233128,unknown
39.906539,116.450453,104.0,2008-05-24 04:40:46,125,20080524021405,walk
40.005588,116.343142,189.607762467192,2009-09-11 22:09:18,130,20090911182705,unknown
31.978698,119.60561,-59.0,2008-12-20 09:30:01,10,20081219114010,unknown
39.8465149,116.3734383,121.4,2008-11-03 01:00:23,17,20081102235849,unknown
30.666282,104.05167,1536.0,2011-04-14 08:33:56,153,20110414012028,unknown
39.951837,116.122548,394.0,2008-11-05 22:28:43,16,20081104232235,unknown
40.103207,116.580307,61.0,2009-08-20 06:02:49,144,20090819225202,unknown
40.523219,115.964379,1715.0,2011-02-24 06:28:19,95,20110224010936,unknown
39.86227,116.372192,497.0,2008-09-01 02:17:02,84,20080901000605,walk
39.986972,116.448617,105.0,2011-01-24 10:08:48,153,20110124095228,unknown
39.9978449,116.358595,147.6,2009-05-20 23:17:13,17,20090520231518,unknown
39.866955,116.5599716,98.4,2009-04-13 02:56:03,42,20090413023646,unknown
40.049426,116.305138,-10.0,2008-12-09 11:35:24,15,20081209093724,unknown
39.981421,117.42753,63.0,2008-06-09 13:29:30,126,20080609014229,train
35.515963,115.789921,276.0,2008-06-19 21:50:52,10,20080619160000,train
39.932495,116.461279,112.0,2009-07-13 01:17:02,153,20090713010228,unknown
40.068358,116.28972,108.0,2009-03-16 23:55:50,24,20090316232830,unknown
39.876293182373,116.28929901123,141.076115485564,2009-08-04 16:38:41,50,20090804121029,unknown
40.049524,116.284987,27.0,2008-11-12 07:13:13,8,20081112040528,unknown
39.967442,116.43139,173.0,2009-07-17 23:53:30,153,20090717232534,unknown
31.8440066,119.8455599,-49.2,2009-02-06 14:04:06,25,20090206133210,unknown
40.0242199,116.3457749,118.1,2009-10-30 11:59:18,128,20091030113334,unknown
39.980789,116.327913,159.0,2008-10-18 11:32:16,85,20081018032436,unknown
40.001329,116.45461,198.0,2009-04-07 10:20:01,28,20090407093936,unknown
39.9846833,116.4178783,154.2,2008-12-18 13:56:00,14,20081218081809,unknown
23.085454,113.809581,78.2162139107612,2011-02-04 18:20:13,67,20110204161630,unknown
40.007599,116.31955,176.0,2008-09-19 15:35:14,96,20080919145529,unknown
39.9674349,116.4009833,141.1,2009-03-18 00:47:01,17,20090318002515,unknown
39.925131,116.411212,197.0,2008-09-12 08:41:32,153,20080912034835,unknown
40.6878833333333,116.462433333333,1282.80839895013,2007-07-07 08:55:48,128,20070706222613,bike
39.900767,116.472108,83.0,2008-06-09 14:44:55,126,20080609014229,train
38.617343,115.023445,139.0,2008-09-25 11:21:14,84,20080925082636,unknown
39.9770666666667,116.331678333333,0.0,2011-04-08 11:07:36,67,20110408103352,unknown
39.984384652,116.31911438,164.219301181102,2012-02-14 20:08:06,163,20120214200731,unknown
40.0350933,116.4693466,128.0,2009-04-02 01:38:57,41,20090402000743,unknown
39.97585,116.341975,266.0,2008-12-14 13:36:47,16,20081214050759,unknown
40.031146008,116.427507047,113.100754593176,2011-10-27 08:21:58,153,20111027081158,unknown
39.897449,116.336138,82.0,2008-11-06 11:02:24,10,20081106102334,taxi
39.97284,116.3321199,183.7,2008-12-25 10:33:07,14,20081225101609,unknown
39.972537,116.375227,149.0,2008-11-16 23:50:38,13,20081116232029,unknown
39.97551,116.327031666667,0.0,2011-09-05 00:20:35,141,20110905001551,walk
22.662762,114.129232,257.0,2009-02-02 02:40:07,36,20090201224828,unknown
39.981843,116.321262,398.0,2009-04-13 23:17:31,35,20090413210306,unknown
39.9918066666667,116.330735,0.0,2011-10-10 13:59:47,141,20111010104611,walk
39.8415116,116.2063799,223.1,2009-02-20 06:15:06,41,20090220060720,unknown
39.945905,116.419348,0.0,2009-04-03 04:02:31,68,20090403000233,bus
39.960311,116.451376,154.0,2010-10-06 08:49:46,163,20101006084258,unknown
39.9862966,116.3860633,150.9,2009-06-16 00:13:18,17,20090615233906,unknown
38.828287,115.413402,0.0,2008-09-25 11:02:30,84,20080925082636,unknown
39.982441,116.401268,130.0,2010-09-09 13:58:37,153,20100909121428,unknown
39.973962,116.334004,281.0,2009-07-09 09:19:25,22,20090709025206,unknown
39.9203966,119.3342499,88.6,2008-05-01 08:44:12,115,20080501070620,car
39.978472,116.331225,280.0,2008-07-31 11:16:09,82,20080731110353,walk
39.970542,116.418551,0.0,2008-10-22 10:01:40,68,20081022055006,bike
39.969294,116.419638,0.0,2008-10-11 18:26:26,68,20081011080206,unknown
40.276692,116.037026,897.0,2010-05-16 09:44:07,153,20100516092555,unknown
39.971385,116.316573,152.0,2009-02-28 01:22:32,35,20090228005637,unknown
39.974938,116.334308,464.0,2009-07-17 12:06:13,4,20090717043406,unknown
39.9747283333333,116.311836666667,0.0,2011-08-26 01:14:05,65,20110826010158,walk
39.7974566,116.3409716,223.1,2009-07-10 10:39:41,34,20090710065018,unknown
32.954649,114.037359,296.0,2009-01-24 16:43:15,135,20090124065103,unknown
39.556026,116.010677,60.0,2009-01-19 03:52:01,26,20090119005533,unknown
39.9922383,116.3569933,200.1,2009-04-06 05:56:20,34,20090406051405,unknown
41.999578,117.68171,2946.0,2010-08-07 00:17:52,153,20100806234428,unknown
39.944131,116.269128,182.0,2009-04-12 13:40:35,0,20090412073303,unknown
40.046561363,116.435185903,59.4950524934383,2012-03-03 16:36:38,163,20120303131236,unknown
39.9775066666667,116.331891666667,0.0,2011-09-02 16:06:05,20,20110902153037,unknown
39.995838,116.326701,85.0,2009-02-27 12:06:39,4,20090227014708,unknown
40.52324,115.964039,1680.34090551181,2011-02-24 13:59:00,95,20110224113929,unknown
25.237622,102.116833,5428.0,2007-10-27 04:16:30,10,20071026214019,unknown
39.89853,116.390303,87.0,2011-03-12 11:27:05,67,20110312085358,subway
39.967913,116.411066,154.0,2008-07-19 09:43:35,153,20080719084000,car
39.921333,116.472127,61.0,2009-04-04 10:14:23,153,20090404051122,bus
39.949728,116.408695,115.0,2009-09-05 06:05:19,84,20090905055135,unknown
39.963132,116.474249,105.0,2010-09-04 03:30:14,163,20100904020834,unknown
35.189698,113.74926,143.0,2009-02-12 23:03:27,23,20090211233702,unknown
39.971957,116.333625,97.0,2009-03-09 06:28:41,35,20090308215608,unknown
38.5732383333333,116.048288333333,0.0,2012-01-29 03:35:25,74,20120128104325,unknown
39.9771966,116.3300099,193.6,2009-07-16 22:34:26,128,20090716221444,unknown
39.878376,116.304748533333,0.0,2009-08-20 06:58:31,50,20090820015019,unknown
31.5792916,120.2953166,82.0,2009-02-03 06:09:35,25,20090203054632,unknown
27.641309555,117.923991358,642.991804461942,2011-12-23 12:12:31,153,20111223103204,unknown
40.051535,116.406055,18.0,2009-06-17 00:27:15,39,20090617000200,unknown
39.9248783,116.3672083,134.5,2008-11-18 03:45:36,17,20081118031631,unknown
39.987689,116.419491,124.0,2009-05-23 12:52:34,0,20090523011253,unknown
39.979793,116.334764,121.0,2008-10-15 03:56:02,126,20081015033106,bike
39.9864166,116.3812283,141.1,2008-05-30 07:08:15,128,20080530063801,unknown
39.986505,116.383734,125.0,2010-05-14 13:37:08,113,20100514132958,unknown
40.008782,116.31761,126.0,2009-02-06 05:59:41,30,20090206004557,unknown
39.979255,116.337444,589.0,2009-01-16 23:55:49,5,20090116125934,unknown
39.926704,116.335875,128.0,2008-12-01 12:45:53,2,20081201103338,unknown
39.922311,116.339412,233.0,2008-10-24 00:20:49,2,20081024000805,unknown
36.238139,103.029895,5495.0,2008-09-29 09:39:42,10,20080928160000,train
40.061598,116.316767,173.0,2009-08-08 09:13:06,84,20090808014329,unknown
39.950037,116.349557,119.0,2008-11-01 09:20:33,5,20081101013302,unknown
40.052231,116.401189,403.0,2009-04-01 17:44:47,82,20090401130405,unknown
39.987096,116.407299,214.0,2008-07-24 11:07:32,84,20080724102854,unknown
39.887945,116.1951483,259.2,2009-05-19 09:20:01,17,20090519003045,unknown
39.9751449,116.3308633,141.1,2010-03-07 11:59:18,128,20100307105936,unknown
39.9866294833333,116.396690366667,0.0,2009-08-22 05:51:51,50,20090821232721,unknown
40.000205,116.327196,54.0,2009-04-29 03:22:47,30,20090428185357,unknown
22.5593683,114.1346366,45.9,2008-11-13 10:07:49,144,20081113092804,unknown
39.88168,116.3791033,167.3,2008-12-10 08:14:51,19,20081210062239,unknown
39.868991,116.437609,200.0,2008-10-07 11:18:04,124,20081007102112,unknown
39.972481257,116.31923036,207.2631167979,2011-08-19 21:21:55,65,20110819181536,unknown
39.986625,116.303103333333,0.0,2011-09-18 09:20:04,141,20110918082058,walk
34.2782,108.958889,1302.0,2008-08-01 08:12:22,10,20080801023537,walk
39.932168,116.456854,110.0,2009-07-02 07:31:10,153,20090702051559,unknown
39.938007,116.317485,131.0,2009-01-01 08:06:29,2,20090101064430,unknown
39.986261,116.375136,128.0,2010-02-10 13:28:34,153,20100210090534,unknown
40.040411,116.307683,182.0,2009-03-10 13:28:49,82,20090310131246,subway
40.354613,115.617682,1723.0,2009-08-01 04:19:27,144,20090731233637,unknown
39.970707,116.303386,346.0,2009-06-27 15:16:02,22,20090627074954,unknown
39.9727899,116.3274883,210.0,2008-07-15 13:12:22,73,20080715125809,walk
40.076705,116.584469,90.0,2008-08-26 01:48:20,84,20080826004759,bus
39.936649,116.477348,91.0,2009-04-11 08:14:07,163,20090411052752,walk
40.151275,116.9218349,105.0,2009-01-18 03:32:16,128,20090118012317,car
39.895838,116.323366,170.0,2011-05-11 12:53:46,153,20110511105233,unknown
40.0225067166667,116.284812933333,0.0,2009-08-24 10:07:45,50,20090824031656,unknown
39.990715,116.331616,182.0,2009-04-08 04:10:04,22,20090408033801,unknown
39.92318,116.25191,200.0,2009-02-02 10:17:56,28,20090202091806,unknown
39.923141,116.153649,0.0,2009-08-20 10:18:45,68,20090820004357,bus
39.979627461,116.44833637,90.1895866141732,2012-03-07 20:30:56,163,20120307201736,unknown
39.976489,116.36337,224.0,2009-04-30 12:20:55,39,20090429235428,unknown
39.935477,116.420002,0.0,2009-07-28 01:36:25,68,20090728003024,unknown
40.1423116,116.533435,-485.6,2008-11-16 01:37:35,14,20081116000613,unknown
40.0693266,116.3302783,141.1,2008-09-01 12:37:38,128,20080901121903,subway
40.8984183,117.3182499,1768.4,2009-03-24 12:39:51,17,20090323212145,unknown
39.996425,116.417191,0.0,2009-05-17 15:06:49,68,20090517143747,unknown
39.901907,116.368109,176.0,2009-02-10 11:56:04,2,20090210113528,unknown
39.988106,116.437165,0.0,2009-01-16 02:38:31,68,20090116011805,bus
39.975418,116.360208,166.0,2009-02-03 23:47:43,13,20090203100159,unknown
42.427992,117.266254,5016.0,2010-08-07 03:19:06,153,20100806234428,unknown
39.967394,116.390722,0.0,2009-03-28 01:41:13,68,20090328005635,bus
41.7066883,125.9128516,1223.8,2009-10-06 01:52:29,128,20091006014008,unknown
39.906684,116.36673,225.0,2009-08-28 07:50:19,144,20090828022936,unknown
39.974485,116.33122,0.0,2011-08-24 22:54:55,55,20110824133934,unknown
39.970456,116.336543,59.0,2008-09-16 11:52:53,10,20080916114237,subway
46.632795,124.906532,545.0,2009-01-18 08:05:13,22,20090117223222,unknown
39.9755499,116.3861216,196.9,2008-11-20 00:53:24,17,20081120005306,unknown
40.071513,116.416676,95.0,2009-06-13 14:53:41,39,20090613040756,unknown
39.974835,116.333177,555.0,2009-02-15 09:03:31,23,20090215060230,unknown
40.025506,116.259301,268.0,2009-04-13 01:45:41,85,20090412223401,bus
39.9797283333333,116.314953333333,0.0,2011-09-11 03:32:09,65,20110911032933,bike
39.968051,116.418865,0.0,2009-03-02 10:03:29,68,20090302095653,unknown
39.97567,116.3274716,167.3,2008-11-11 02:15:56,128,20081111015009,car
39.956988,116.328822,131.0,2009-04-29 22:58:58,85,20090429224657,bus
39.9707,116.422582,0.0,2008-10-21 05:41:30,68,20081021003906,unknown
40.0732716,116.3282,0.0,2007-11-24 09:31:27,91,20071124091604,unknown
22.4140383,114.2096616,78.7,2008-11-23 08:01:25,128,20081123072108,train
39.955685,116.48223,141.1,2009-03-30 01:23:49,41,20090329235801,unknown
39.98937,116.331693333333,0.0,2011-03-10 01:46:48,59,20110310011134,unknown
39.950055,116.408687,92.0,2009-06-03 11:03:43,84,20090603103753,unknown
39.983792,116.308084,117.0,2009-06-06 18:41:36,4,20090606060305,unknown
39.957476,116.340648,236.0,2008-12-19 11:57:35,10,20081219114010,unknown
40.069934,116.323982,-176.0,2009-02-28 07:44:27,44,20090228073407,unknown
39.898488,116.368794,117.0,2010-06-06 03:53:38,79,20100606034328,unknown
40.0295483,116.6599983,82.0,2009-05-09 01:09:10,41,20090508215815,unknown
39.937878,116.18947,203.0,2009-05-21 06:14:37,24,20090520231037,unknown
39.9750266,116.335965,187.0,2008-12-28 11:28:17,17,20081228104059,unknown
39.9796616666667,116.325023333333,0.0,2011-09-26 00:22:15,141,20110926001403,walk
31.2212766,121.4174033,52.5,2009-05-04 04:45:09,25,20090504022242,unknown
26.2291199,116.3547616,938.3,2010-10-01 22:53:33,128,20101001224244,unknown
39.9995966,116.364565,154.2,2009-04-21 03:26:29,37,20090421021702,unknown
39.932638,116.459078,124.0,2008-10-25 02:41:51,153,20081025022807,walk
39.977141,116.338659,207.0,2009-05-10 00:38:40,39,20090509094054,unknown
40.0759183,116.3230083,164.0,2009-06-18 13:24:09,128,20090618124413,unknown
39.8650133,116.4921349,167.3,2008-06-20 01:37:32,112,20080619230237,unknown
39.990586,116.327315,139.0,2008-11-08 09:43:17,9,20081108081453,unknown
39.991811,116.331473,146.0,2009-04-25 04:44:35,0,20090425005731,unknown
39.974419,116.331877,128.0,2009-01-12 00:21:45,33,20090111194652,unknown
39.98174,116.327093,191.0,2008-08-11 01:22:00,96,20080811010635,bike
39.8543266,116.6205166,105.0,2008-05-01 00:58:28,115,20080501003216,car
39.8292666,116.2930149,144.4,2009-05-18 05:28:21,41,20090518051754,unknown
33.653584,113.992437,146.0,2009-01-24 16:05:57,135,20090124065103,unknown
39.987793,116.350957,148.772568897638,2011-04-07 22:54:37,147,20110407223102,unknown
39.9583333,116.3732116,118.1,2009-03-25 11:51:08,34,20090325113133,unknown
39.9699149,116.2748733,150.9,2009-05-16 03:21:16,17,20090516010239,unknown
39.986820744,116.387484968,132.95687992126,2012-05-30 09:51:48,163,20120530094753,unknown
39.920652,116.463502,199.0,2009-07-29 05:37:41,153,20090729002234,bus
39.957274,116.317301,350.0,2009-02-16 08:59:06,28,20090216083405,unknown
40.010062,116.320945,92.0,2008-11-24 00:19:42,5,20081124000757,unknown
39.8646799,116.2843183,150.9,2009-07-02 03:36:41,41,20090702023201,unknown
39.9747983333333,116.30596,0.0,2011-09-12 08:51:58,20,20110912053207,walk
42.0306466,128.0509166,7181.8,2009-10-03 22:48:17,128,20091003203300,unknown
39.9067683,116.3375933,121.4,2008-08-26 05:30:22,62,20080826044318,bus
40.013653,116.306665,159.0,2008-12-11 12:14:46,1,20081211110523,unknown
33.972985,-118.376633,-14.0,2010-11-06 02:44:07,163,20101105185504,unknown
39.97218,116.374895,118.0,2011-06-27 23:24:11,168,20110627224028,unknown
39.450319,116.810317,-10.0,2008-11-14 13:06:36,12,20081114124439,unknown
40.000048,116.32652,197.0,2009-01-13 12:24:36,30,20090113122105,unknown
40.0175533,116.5199499,200.1,2008-12-11 08:02:37,18,20081211025709,unknown
39.83468,119.4680949,85.3,2008-05-01 04:34:12,115,20080501003216,car
39.990819,116.305951,87.0,2008-05-26 13:13:53,52,20080526121804,unknown
39.975537,116.372849,183.0,2008-05-30 05:43:23,167,20080530012622,bus
39.938681,116.429962,217.0,2008-10-13 04:24:13,84,20081012233300,walk
40.6674516,116.6598249,987.5,2009-03-04 06:36:11,41,20090304061603,unknown
39.163193,117.204285,-23.0,2008-10-16 13:01:19,10,20081016110447,train
39.999824,116.326318,175.0,2008-11-18 08:26:13,4,20081118081308,unknown
40.005743,116.324155,152.0,2009-06-06 06:09:22,0,20090606060037,unknown
39.9312766,116.3379649,180.4,2009-04-10 01:56:33,17,20090409234539,unknown
39.986862925,116.386394816,56.5798884514436,2011-12-05 11:58:04,163,20111205115359,unknown
39.9858916,116.3052983,183.7,2008-09-08 09:12:27,62,20080908075110,bus
39.935151,116.46847,79.0,2009-07-26 10:45:12,153,20090726011205,unknown
36.547999,114.449416,0.0,2009-08-01 08:34:27,68,20090801004504,train
39.9800599,116.3262899,147.6,2008-10-30 00:23:42,14,20081029234245,unknown
36.1146016,114.3339283,305.1,2008-05-09 04:33:38,153,20080509004801,train
39.996649,116.418914,0.0,2009-02-22 12:01:59,68,20090222040934,unknown
39.903477,116.315112,215.0,2009-01-19 02:27:32,26,20090119005533,unknown
39.973417,116.333894,160.0,2009-05-06 01:20:57,22,20090505235557,unknown
30.6590833,104.0687483,1683.1,2008-10-02 07:49:32,62,20081002070103,bike
39.999717,116.385382,263.0,2008-09-15 04:38:56,119,20080914233735,unknown
39.932379,116.455492,116.0,2011-03-11 14:19:19,153,20110311105429,unknown
31.843644,117.254845,0.0,2010-10-04 15:05:14,45,20101004145703,unknown
39.975208,116.324756,379.0,2008-12-04 07:04:37,1,20081203235305,unknown
39.9743733,116.302325,219.8,2008-09-13 11:21:03,140,20080913104142,unknown
39.975177,116.364117,504.876384514436,2010-12-19 17:50:09,95,20101219174909,unknown
39.975309,116.35273,168.0,2008-07-19 13:49:00,167,20080719073918,bus
39.917967,116.444349,157.0,2008-09-02 13:34:53,119,20080902043134,unknown
40.007896,116.346328,498.0,2008-10-19 02:37:40,179,20081019014606,bus
39.7243366,116.3400433,124.7,2009-05-04 07:45:57,41,20090504073411,unknown
39.9085083,116.5855583,0.0,2008-07-18 10:34:04,115,20080718102946,unknown
47.632109,-122.180319,156.0,2009-06-22 14:38:21,84,20090622142336,unknown
39.9325833,116.4768766,108.3,2009-01-02 04:40:55,153,20090102040109,unknown
